T,U,p,t,x
324.71,198.546,48208.8,0.0142,1.235
324.709,198.546,48208.8,0.0142,1.225
324.708,198.546,48208.8,0.0142,1.215
324.707,198.546,48208.8,0.0142,1.205
324.707,198.546,48208.8,0.0142,1.195
324.706,198.546,48208.8,0.0142,1.185
324.705,198.546,48208.8,0.0142,1.175
324.705,198.546,48208.8,0.0142,1.165
324.704,198.546,48208.8,0.0142,1.155
324.703,198.546,48208.8,0.0142,1.145
324.702,198.546,48208.8,0.0142,1.135
324.702,198.546,48208.8,0.0142,1.125
324.702,198.546,48208.8,0.0142,1.115
324.701,198.546,48208.8,0.0142,1.105
324.7,198.546,48208.8,0.0142,1.095
324.699,198.546,48208.8,0.0142,1.085
324.699,198.546,48208.8,0.0142,1.075
324.698,198.546,48208.8,0.0142,1.065
324.698,198.546,48208.8,0.0142,1.055
324.697,198.546,48208.8,0.0142,1.045
324.696,198.546,48208.8,0.0142,1.035
324.696,198.546,48208.8,0.0142,1.025
324.695,198.546,48208.8,0.0142,1.015
324.695,198.546,48208.8,0.0142,1.005
324.694,198.546,48208.8,0.0142,0.995
324.694,198.546,48208.8,0.0142,0.985
324.693,198.546,48208.8,0.0142,0.975
324.692,198.546,48208.8,0.0142,0.965
324.692,198.547,48208.8,0.0142,0.955
324.692,198.547,48208.8,0.0142,0.945
324.691,198.547,48208.8,0.0142,0.935
324.69,198.547,48208.8,0.0142,0.925
324.69,198.547,48208.8,0.0142,0.915
324.689,198.547,48208.8,0.0142,0.905
324.689,198.547,48208.8,0.0142,0.895
324.688,198.547,48208.8,0.0142,0.885
324.688,198.547,48208.7,0.0142,0.875
324.687,198.547,48208.7,0.0142,0.865
324.687,198.547,48208.7,0.0142,0.855
324.686,198.547,48208.7,0.0142,0.845
324.686,198.547,48208.7,0.0142,0.835
324.685,198.547,48208.7,0.0142,0.825
324.685,198.547,48208.7,0.0142,0.815
324.684,198.547,48208.7,0.0142,0.805
324.684,198.547,48208.7,0.0142,0.795
324.683,198.547,48208.7,0.0142,0.785
324.683,198.547,48208.7,0.0142,0.775
324.683,198.548,48208.7,0.0142,0.765
324.682,198.548,48208.7,0.0142,0.755
324.682,198.548,48208.7,0.0142,0.745
324.681,198.548,48208.7,0.0142,0.735
324.681,198.548,48208.6,0.0142,0.725
324.68,198.548,48208.6,0.0142,0.715
324.68,198.548,48208.6,0.0142,0.705
324.679,198.548,48208.6,0.0142,0.695
324.679,198.548,48208.6,0.0142,0.685
324.679,198.548,48208.6,0.0142,0.675
324.678,198.548,48208.6,0.0142,0.665
324.678,198.548,48208.6,0.0142,0.655
324.677,198.548,48208.6,0.0142,0.645
324.677,198.548,48208.6,0.0142,0.635
324.677,198.548,48208.6,0.0142,0.625
324.676,198.548,48208.6,0.0142,0.615
324.676,198.548,48208.6,0.0142,0.605
324.675,198.548,48208.6,0.0142,0.595
324.675,198.548,48208.6,0.0142,0.585
324.675,198.548,48208.6,0.0142,0.575
324.674,198.548,48208.6,0.0142,0.565
324.674,198.548,48208.6,0.0142,0.555
324.674,198.548,48208.6,0.0142,0.545
324.673,198.548,48208.6,0.0142,0.535
324.673,198.548,48208.6,0.0142,0.525
324.673,198.548,48208.6,0.0142,0.515
324.672,198.548,48208.6,0.0142,0.505
324.672,198.548,48208.6,0.0142,0.495
324.672,198.548,48208.6,0.0142,0.485
324.671,198.548,48208.6,0.0142,0.475
324.671,198.549,48208.6,0.0142,0.465
324.67,198.549,48208.6,0.0142,0.455
324.67,198.549,48208.6,0.0142,0.445
324.67,198.549,48208.6,0.0142,0.435
324.67,198.549,48208.6,0.0142,0.425
324.669,198.549,48208.6,0.0142,0.415
324.669,198.549,48208.6,0.0142,0.405
324.669,198.549,48208.6,0.0142,0.395
324.668,198.549,48208.6,0.0142,0.385
324.668,198.549,48208.5,0.0142,0.375
324.668,198.549,48208.5,0.0142,0.365
324.667,198.549,48208.5,0.0142,0.355
324.667,198.549,48208.5,0.0142,0.345
324.667,198.549,48208.5,0.0142,0.335
324.666,198.549,48208.5,0.0142,0.325
324.666,198.549,48208.5,0.0142,0.315
324.666,198.549,48208.5,0.0142,0.305
324.665,198.549,48208.5,0.0142,0.295
324.665,198.549,48208.5,0.0142,0.285
324.665,198.55,48208.5,0.0142,0.275
324.665,198.55,48208.4,0.0142,0.265
324.664,198.55,48208.4,0.0142,0.255
324.664,198.55,48208.4,0.0142,0.245
324.664,198.55,48208.4,0.0142,0.235
324.663,198.55,48208.4,0.0142,0.225
324.663,198.55,48208.4,0.0142,0.215
324.663,198.55,48208.4,0.0142,0.205
324.662,198.55,48208.4,0.0142,0.195
324.662,198.55,48208.4,0.0142,0.185
324.662,198.55,48208.3,0.0142,0.175
324.662,198.55,48208.3,0.0142,0.165
324.661,198.55,48208.3,0.0142,0.155
324.661,198.551,48208.3,0.0142,0.145
324.661,198.551,48208.3,0.0142,0.135
324.66,198.551,48208.3,0.0142,0.125
324.66,198.551,48208.3,0.0142,0.115
324.66,198.551,48208.3,0.0142,0.105
324.66,198.551,48208.3,0.0142,0.095
324.659,198.551,48208.2,0.0142,0.085
324.659,198.551,48208.2,0.0142,0.075
324.659,198.551,48208.2,0.0142,0.065
324.659,198.551,48208.2,0.0142,0.055
324.658,198.551,48208.2,0.0142,0.045
324.658,198.551,48208.2,0.0142,0.035
324.658,198.552,48208.2,0.0142,0.025
324.658,198.552,48208.2,0.0142,0.015
324.657,198.552,48208.1,0.0142,0.005
324.657,198.552,48208.1,0.0142,-0.005
324.657,198.552,48208.1,0.0142,-0.015
324.657,198.552,48208.1,0.0142,-0.025
324.656,198.552,48208.1,0.0142,-0.035
324.656,198.552,48208.1,0.0142,-0.045
324.656,198.552,48208.1,0.0142,-0.055
324.656,198.552,48208.1,0.0142,-0.065
324.655,198.552,48208.0,0.0142,-0.075
324.655,198.552,48208.0,0.0142,-0.085
324.655,198.553,48208.0,0.0142,-0.095
324.655,198.553,48208.0,0.0142,-0.105
324.654,198.553,48208.0,0.0142,-0.115
324.654,198.553,48208.0,0.0142,-0.125
324.654,198.553,48208.0,0.0142,-0.135
324.654,198.553,48207.9,0.0142,-0.145
324.653,198.553,48207.9,0.0142,-0.155
324.653,198.553,48207.9,0.0142,-0.165
324.653,198.553,48207.9,0.0142,-0.175
324.653,198.553,48207.9,0.0142,-0.185
324.653,198.553,48207.9,0.0142,-0.195
324.652,198.554,48207.9,0.0142,-0.205
324.652,198.554,48207.8,0.0142,-0.215
324.652,198.554,48207.8,0.0142,-0.225
324.652,198.554,48207.8,0.0142,-0.235
324.651,198.554,48207.8,0.0142,-0.245
324.651,198.554,48207.8,0.0142,-0.255
324.651,198.554,48207.8,0.0142,-0.265
324.651,198.554,48207.8,0.0142,-0.275
324.651,198.554,48207.7,0.0142,-0.285
324.65,198.554,48207.7,0.0142,-0.295
324.65,198.554,48207.7,0.0142,-0.305
324.65,198.555,48207.7,0.0142,-0.315
324.65,198.555,48207.7,0.0142,-0.325
324.65,198.555,48207.7,0.0142,-0.335
324.649,198.555,48207.6,0.0142,-0.345
324.649,198.555,48207.6,0.0142,-0.355
324.649,198.555,48207.6,0.0142,-0.365
324.649,198.555,48207.6,0.0142,-0.375
324.648,198.555,48207.6,0.0142,-0.385
324.648,198.555,48207.6,0.0142,-0.395
324.648,198.556,48207.5,0.0142,-0.405
324.648,198.556,48207.5,0.0142,-0.415
324.648,198.556,48207.5,0.0142,-0.425
324.647,198.556,48207.5,0.0142,-0.435
324.647,198.556,48207.5,0.0142,-0.445
324.647,198.556,48207.5,0.0142,-0.455
324.647,198.556,48207.4,0.0142,-0.465
324.647,198.556,48207.4,0.0142,-0.475
324.646,198.556,48207.4,0.0142,-0.485
324.646,198.557,48207.4,0.0142,-0.495
324.646,198.557,48207.4,0.0142,-0.505
324.646,198.557,48207.3,0.0142,-0.515
324.646,198.557,48207.3,0.0142,-0.525
324.645,198.557,48207.3,0.0142,-0.535
324.645,198.557,48207.3,0.0142,-0.545
324.645,198.557,48207.3,0.0142,-0.555
324.645,198.557,48207.3,0.0142,-0.565
324.645,198.557,48207.2,0.0142,-0.575
324.645,198.558,48207.2,0.0142,-0.585
324.644,198.558,48207.2,0.0142,-0.595
324.644,198.558,48207.2,0.0142,-0.605
324.644,198.558,48207.2,0.0142,-0.615
324.644,198.558,48207.1,0.0142,-0.625
324.644,198.558,48207.1,0.0142,-0.635
324.643,198.558,48207.1,0.0142,-0.645
324.643,198.558,48207.1,0.0142,-0.655
324.643,198.558,48207.1,0.0142,-0.665
324.643,198.559,48207.0,0.0142,-0.675
324.643,198.559,48207.0,0.0142,-0.685
324.642,198.559,48207.0,0.0142,-0.695
324.642,198.559,48207.0,0.0142,-0.705
324.642,198.559,48207.0,0.0142,-0.715
324.642,198.559,48206.9,0.0142,-0.725
324.642,198.559,48206.9,0.0142,-0.735
324.641,198.56,48206.9,0.0142,-0.745
324.641,198.56,48206.9,0.0142,-0.755
324.641,198.56,48206.8,0.0142,-0.765
324.641,198.56,48206.8,0.0142,-0.775
324.641,198.56,48206.8,0.0142,-0.785
324.641,198.56,48206.8,0.0142,-0.795
324.64,198.56,48206.7,0.0142,-0.805
324.64,198.561,48206.7,0.0142,-0.815
324.64,198.561,48206.7,0.0142,-0.825
324.64,198.561,48206.7,0.0142,-0.835
324.64,198.561,48206.6,0.0142,-0.845
324.639,198.561,48206.6,0.0142,-0.855
324.639,198.561,48206.6,0.0142,-0.865
324.639,198.562,48206.5,0.0142,-0.875
324.639,198.562,48206.5,0.0142,-0.885
324.639,198.562,48206.5,0.0142,-0.895
324.639,198.562,48206.5,0.0142,-0.905
324.638,198.562,48206.4,0.0142,-0.915
324.638,198.562,48206.4,0.0142,-0.925
324.638,198.562,48206.4,0.0142,-0.935
324.638,198.563,48206.4,0.0142,-0.945
324.638,198.563,48206.3,0.0142,-0.955
324.638,198.563,48206.3,0.0142,-0.965
324.637,198.563,48206.3,0.0142,-0.975
324.637,198.563,48206.3,0.0142,-0.985
324.637,198.563,48206.2,0.0142,-0.995
324.637,198.563,48206.2,0.0142,-1.005
324.637,198.564,48206.2,0.0142,-1.015
324.637,198.564,48206.2,0.0142,-1.025
324.636,198.564,48206.1,0.0142,-1.035
324.636,198.564,48206.1,0.0142,-1.045
324.636,198.564,48206.1,0.0142,-1.055
324.636,198.564,48206.0,0.0142,-1.065
324.636,198.565,48206.0,0.0142,-1.075
324.635,198.565,48206.0,0.0142,-1.085
324.635,198.565,48206.0,0.0142,-1.095
324.635,198.565,48205.9,0.0142,-1.105
324.635,198.565,48205.9,0.0142,-1.115
324.635,198.566,48205.8,0.0142,-1.125
324.635,198.566,48205.8,0.0142,-1.135
324.634,198.566,48205.8,0.0142,-1.145
324.634,198.566,48205.7,0.0142,-1.155
324.634,198.566,48205.7,0.0142,-1.165
324.634,198.567,48205.6,0.0142,-1.175
324.634,198.567,48205.6,0.0142,-1.185
324.633,198.567,48205.5,0.0142,-1.195
324.633,198.568,48205.5,0.0142,-1.205
324.633,198.568,48205.4,0.0142,-1.215
324.633,198.568,48205.4,0.0142,-1.225
324.633,198.568,48205.3,0.0142,-1.235
324.632,198.569,48205.3,0.0142,-1.245
324.632,198.569,48205.2,0.0142,-1.255
324.632,198.569,48205.1,0.0142,-1.265
324.632,198.57,48205.1,0.0142,-1.275
324.631,198.57,48205.0,0.0142,-1.285
324.631,198.571,48204.9,0.0142,-1.295
324.631,198.571,48204.9,0.0142,-1.305
324.631,198.571,48204.8,0.0142,-1.315
324.63,198.572,48204.7,0.0142,-1.325
324.63,198.572,48204.7,0.0142,-1.335
324.63,198.573,48204.6,0.0142,-1.345
324.63,198.573,48204.5,0.0142,-1.355
324.629,198.573,48204.4,0.0142,-1.365
324.629,198.574,48204.4,0.0142,-1.375
324.629,198.574,48204.3,0.0142,-1.385
324.629,198.575,48204.2,0.0142,-1.395
324.629,198.575,48204.1,0.0142,-1.405
324.628,198.576,48204.0,0.0142,-1.415
324.628,198.576,48204.0,0.0142,-1.425
324.628,198.576,48203.9,0.0142,-1.435
324.627,198.577,48203.8,0.0142,-1.445
324.627,198.577,48203.7,0.0142,-1.455
324.627,198.578,48203.6,0.0142,-1.465
324.627,198.578,48203.5,0.0142,-1.475
324.626,198.579,48203.5,0.0142,-1.485
324.626,198.579,48203.4,0.0142,-1.495
324.626,198.58,48203.3,0.0142,-1.505
324.626,198.58,48203.2,0.0142,-1.515
324.625,198.581,48203.1,0.0142,-1.525
324.625,198.581,48203.0,0.0142,-1.535
324.625,198.582,48202.9,0.0142,-1.545
324.625,198.582,48202.8,0.0142,-1.555
324.624,198.583,48202.7,0.0142,-1.565
324.624,198.583,48202.7,0.0142,-1.575
324.624,198.584,48202.6,0.0142,-1.585
324.624,198.584,48202.5,0.0142,-1.595
324.623,198.585,48202.4,0.0142,-1.605
324.623,198.585,48202.3,0.0142,-1.615
324.623,198.586,48202.2,0.0142,-1.625
324.622,198.586,48202.1,0.0142,-1.635
324.622,198.587,48202.0,0.0142,-1.645
324.622,198.587,48201.9,0.0142,-1.655
324.622,198.588,48201.8,0.0142,-1.665
324.621,198.588,48201.7,0.0142,-1.675
324.621,198.589,48201.6,0.0142,-1.685
324.621,198.59,48201.4,0.0142,-1.695
324.62,198.591,48201.3,0.0142,-1.705
324.62,198.592,48201.1,0.0142,-1.715
324.619,198.593,48200.9,0.0142,-1.725
324.619,198.594,48200.7,0.0142,-1.735
324.618,198.595,48200.4,0.0142,-1.745
324.618,198.597,48200.1,0.0142,-1.755
324.617,198.599,48199.7,0.0142,-1.765
324.616,198.601,48199.3,0.0142,-1.775
324.615,198.603,48198.9,0.0142,-1.785
324.614,198.606,48198.4,0.0142,-1.795
324.613,198.609,48197.8,0.0142,-1.805
324.612,198.612,48197.3,0.0142,-1.815
324.611,198.615,48196.8,0.0142,-1.825
324.61,198.617,48196.5,0.0142,-1.835
324.61,198.618,48196.3,0.0142,-1.845
324.609,198.618,48196.2,0.0142,-1.855
324.609,198.618,48196.2,0.0142,-1.865
324.609,198.618,48196.2,0.0142,-1.875
324.609,198.618,48196.2,0.0142,-1.885
324.609,198.618,48196.2,0.0142,-1.895
324.609,198.617,48196.5,0.0142,-1.905
324.61,198.614,48197.0,0.0142,-1.915
324.612,198.61,48197.9,0.0142,-1.925
324.615,198.604,48199.0,0.0142,-1.935
324.616,198.595,48200.8,0.0142,-1.945
324.62,198.583,48203.1,0.0142,-1.955
324.629,198.567,48206.1,0.0142,-1.965
324.632,198.548,48209.8,0.0142,-1.975
324.64,198.523,48214.6,0.0142,-1.985
324.656,198.493,48220.3,0.0142,-1.995
324.664,198.457,48227.2,0.0142,-2.005
324.679,198.413,48235.4,0.0142,-2.015
324.704,198.362,48245.1,0.0142,-2.025
324.717,198.303,48256.3,0.0142,-2.035
324.742,198.235,48269.3,0.0142,-2.045
324.779,198.157,48283.9,0.0142,-2.055
324.797,198.069,48300.6,0.0142,-2.065
324.839,197.97,48319.3,0.0142,-2.075
324.887,197.86,48340.2,0.0142,-2.085
324.912,197.738,48363.3,0.0142,-2.095
324.975,197.604,48388.7,0.0142,-2.105
325.029,197.457,48416.5,0.0142,-2.115
325.067,197.297,48446.6,0.0142,-2.125
325.153,197.124,48479.3,0.0142,-2.135
325.208,196.938,48514.4,0.0142,-2.145
325.27,196.739,48552.0,0.0142,-2.155
325.373,196.527,48592.1,0.0142,-2.165
325.425,196.302,48634.7,0.0142,-2.175
325.523,196.063,48679.8,0.0142,-2.185
325.625,195.812,48727.3,0.0142,-2.195
325.691,195.548,48777.3,0.0142,-2.205
325.819,195.272,48829.6,0.0142,-2.215
325.911,194.984,48884.2,0.0142,-2.225
326.007,194.684,48941.1,0.0142,-2.235
326.148,194.373,49000.2,0.0142,-2.245
326.234,194.051,49061.4,0.0142,-2.255
326.368,193.718,49124.8,0.0142,-2.265
326.501,193.374,49190.2,0.0142,-2.275
326.601,193.021,49257.5,0.0142,-2.285
326.763,192.658,49326.7,0.0142,-2.295
326.878,192.286,49397.8,0.0142,-2.305
327.013,191.905,49470.6,0.0142,-2.315
327.176,191.515,49545.1,0.0142,-2.325
327.287,191.117,49621.3,0.0142,-2.335
327.461,190.712,49699.1,0.0142,-2.345
327.6,190.299,49778.3,0.0142,-2.355
327.74,189.88,49859.0,0.0142,-2.365
327.923,189.453,49941.2,0.0142,-2.375
328.044,189.02,50024.6,0.0142,-2.385
328.232,188.581,50109.4,0.0142,-2.395
328.38,188.136,50195.4,0.0142,-2.405
328.534,187.686,50282.6,0.0142,-2.415
328.728,187.23,50371.0,0.0142,-2.425
328.854,186.769,50460.4,0.0142,-2.435
329.065,186.304,50551.0,0.0142,-2.445
329.202,185.833,50642.5,0.0142,-2.455
329.39,185.359,50735.1,0.0142,-2.465
329.568,184.88,50828.6,0.0142,-2.475
329.718,184.398,50923.0,0.0142,-2.485
329.936,183.911,51018.3,0.0142,-2.495
330.06,183.421,51114.4,0.0142,-2.505
330.299,182.928,51211.4,0.0142,-2.515
330.419,182.431,51309.1,0.0142,-2.525
330.657,181.932,51407.7,0.0142,-2.535
330.789,181.429,51507.0,0.0142,-2.545
331.015,180.924,51607.0,0.0142,-2.555
331.165,180.415,51707.7,0.0142,-2.565
331.378,179.905,51809.1,0.0142,-2.575
331.544,179.391,51911.1,0.0142,-2.585
331.746,178.876,52013.8,0.0142,-2.595
331.925,178.358,52117.0,0.0142,-2.605
332.121,177.838,52220.9,0.0142,-2.615
332.306,177.316,52325.4,0.0142,-2.625
332.5,176.792,52430.4,0.0142,-2.635
332.689,176.266,52536.0,0.0142,-2.645
332.883,175.739,52642.2,0.0142,-2.655
333.075,175.21,52748.8,0.0142,-2.665
333.269,174.679,52856.0,0.0142,-2.675
333.463,174.146,52963.7,0.0142,-2.685
333.658,173.612,53071.9,0.0142,-2.695
333.853,173.077,53180.6,0.0142,-2.705
334.049,172.54,53289.7,0.0142,-2.715
334.246,172.001,53399.3,0.0142,-2.725
334.443,171.462,53509.3,0.0142,-2.735
334.64,170.921,53619.8,0.0142,-2.745
334.838,170.379,53730.8,0.0142,-2.755
335.037,169.836,53842.1,0.0142,-2.765
335.236,169.292,53953.9,0.0142,-2.775
335.435,168.747,54066.1,0.0142,-2.785
335.635,168.201,54178.7,0.0142,-2.795
335.835,167.654,54291.7,0.0142,-2.805
336.036,167.106,54405.1,0.0142,-2.815
336.237,166.556,54518.9,0.0142,-2.825
336.438,166.007,54633.1,0.0142,-2.835
336.64,165.456,54747.7,0.0142,-2.845
336.842,164.904,54862.6,0.0142,-2.855
337.045,164.352,54977.9,0.0142,-2.865
337.247,163.799,55093.6,0.0142,-2.875
337.451,163.245,55209.6,0.0142,-2.885
337.654,162.691,55326.0,0.0142,-2.895
337.858,162.135,55442.8,0.0142,-2.905
338.062,161.579,55559.9,0.0142,-2.915
338.266,161.023,55677.3,0.0142,-2.925
338.471,160.466,55795.1,0.0142,-2.935
338.676,159.908,55913.2,0.0142,-2.945
338.881,159.35,56031.7,0.0142,-2.955
339.087,158.791,56150.5,0.0142,-2.965
339.292,158.231,56269.6,0.0142,-2.975
339.498,157.672,56389.0,0.0142,-2.985
339.705,157.111,56508.8,0.0142,-2.995
339.911,156.55,56628.9,0.0142,-3.005
340.118,155.989,56749.3,0.0142,-3.015
340.325,155.427,56870.1,0.0142,-3.025
340.532,154.865,56991.1,0.0142,-3.035
340.74,154.302,57112.5,0.0142,-3.045
340.947,153.739,57234.2,0.0142,-3.055
341.155,153.175,57356.2,0.0142,-3.065
341.363,152.611,57478.5,0.0142,-3.075
341.572,152.047,57601.1,0.0142,-3.085
341.78,151.482,57724.0,0.0142,-3.095
341.989,150.917,57847.2,0.0142,-3.105
342.198,150.351,57970.7,0.0142,-3.115
342.407,149.786,58094.5,0.0142,-3.125
342.616,149.219,58218.7,0.0142,-3.135
342.826,148.653,58343.1,0.0142,-3.145
343.035,148.086,58467.8,0.0142,-3.155
343.245,147.519,58592.8,0.0142,-3.165
343.455,146.952,58718.1,0.0142,-3.175
343.665,146.384,58843.7,0.0142,-3.185
343.875,145.816,58969.6,0.0142,-3.195
344.086,145.248,59095.8,0.0142,-3.205
344.297,144.679,59222.3,0.0142,-3.215
344.507,144.11,59349.1,0.0142,-3.225
344.718,143.541,59476.1,0.0142,-3.235
344.93,142.972,59603.5,0.0142,-3.245
345.141,142.403,59731.1,0.0142,-3.255
345.352,141.833,59859.0,0.0142,-3.265
345.564,141.263,59987.2,0.0142,-3.275
345.776,140.693,60115.7,0.0142,-3.285
345.987,140.122,60244.5,0.0142,-3.295
346.199,139.551,60373.6,0.0142,-3.305
346.412,138.981,60502.9,0.0142,-3.315
346.624,138.41,60632.5,0.0142,-3.325
346.836,137.838,60762.4,0.0142,-3.335
347.049,137.267,60892.6,0.0142,-3.345
347.262,136.695,61023.1,0.0142,-3.355
347.475,136.123,61153.9,0.0142,-3.365
347.688,135.551,61284.9,0.0142,-3.375
347.901,134.979,61416.2,0.0142,-3.385
348.114,134.407,61547.8,0.0142,-3.395
348.327,133.835,61679.7,0.0142,-3.405
348.541,133.262,61811.8,0.0142,-3.415
348.754,132.689,61944.3,0.0142,-3.425
348.968,132.116,62077.0,0.0142,-3.435
349.182,131.543,62210.0,0.0142,-3.445
349.396,130.97,62343.2,0.0142,-3.455
349.61,130.396,62476.8,0.0142,-3.465
349.824,129.823,62610.6,0.0142,-3.475
350.039,129.249,62744.7,0.0142,-3.485
350.253,128.675,62879.0,0.0142,-3.495
350.468,128.101,63013.7,0.0142,-3.505
350.682,127.527,63148.6,0.0142,-3.515
350.897,126.953,63283.8,0.0142,-3.525
351.112,126.379,63419.3,0.0142,-3.535
351.327,125.805,63555.0,0.0142,-3.545
351.542,125.23,63691.1,0.0142,-3.555
351.757,124.655,63827.4,0.0142,-3.565
351.972,124.081,63963.9,0.0142,-3.575
352.188,123.506,64100.8,0.0142,-3.585
352.403,122.931,64237.9,0.0142,-3.595
352.619,122.356,64375.3,0.0142,-3.605
352.835,121.781,64513.0,0.0142,-3.615
353.051,121.206,64650.9,0.0142,-3.625
353.266,120.63,64789.2,0.0142,-3.635
353.482,120.055,64927.7,0.0142,-3.645
353.699,119.479,65066.4,0.0142,-3.655
353.915,118.904,65205.5,0.0142,-3.665
354.131,118.328,65344.8,0.0142,-3.675
354.348,117.752,65484.4,0.0142,-3.685
354.564,117.177,65624.3,0.0142,-3.695
354.781,116.601,65764.4,0.0142,-3.705
354.997,116.025,65904.8,0.0142,-3.715
355.214,115.449,66045.5,0.0142,-3.725
355.431,114.873,66186.5,0.0142,-3.735
355.648,114.296,66327.7,0.0142,-3.745
355.865,113.72,66469.2,0.0142,-3.755
356.082,113.144,66611.0,0.0142,-3.765
356.299,112.568,66753.1,0.0142,-3.775
356.517,111.991,66895.4,0.0142,-3.785
356.734,111.415,67038.0,0.0142,-3.795
356.952,110.838,67180.9,0.0142,-3.805
357.169,110.261,67324.0,0.0142,-3.815
357.387,109.685,67467.4,0.0142,-3.825
357.605,109.108,67611.1,0.0142,-3.835
357.822,108.531,67755.1,0.0142,-3.845
358.04,107.954,67899.3,0.0142,-3.855
358.258,107.377,68043.8,0.0142,-3.865
358.476,106.8,68188.5,0.0142,-3.875
358.694,106.223,68333.4,0.0142,-3.885
358.912,105.645,68478.6,0.0142,-3.895
359.13,105.067,68624.1,0.0142,-3.905
359.348,104.489,68769.7,0.0142,-3.915
359.566,103.911,68915.5,0.0142,-3.925
359.784,103.332,69061.5,0.0142,-3.935
360.002,102.752,69207.6,0.0142,-3.945
360.219,102.172,69353.7,0.0142,-3.955
360.436,101.59,69499.9,0.0142,-3.965
360.653,101.007,69646.1,0.0142,-3.975
360.87,100.423,69792.1,0.0142,-3.985
361.085,99.8369,69937.9,0.0142,-3.995
361.3,99.2482,70083.3,0.0142,-4.005
361.514,98.6565,70228.3,0.0142,-4.015
361.726,98.0611,70372.5,0.0142,-4.025
361.937,97.4614,70515.9,0.0142,-4.035
362.146,96.8563,70658.2,0.0142,-4.045
362.353,96.2451,70799.2,0.0142,-4.055
362.557,95.6265,70938.5,0.0142,-4.065
362.758,94.9995,71075.8,0.0142,-4.075
362.955,94.3628,71210.9,0.0142,-4.085
363.148,93.7151,71343.3,0.0142,-4.095
363.337,93.0552,71472.7,0.0142,-4.105
363.52,92.3817,71598.7,0.0142,-4.115
363.698,91.6936,71721.0,0.0142,-4.125
363.87,90.9896,71839.4,0.0142,-4.135
364.035,90.2689,71953.4,0.0142,-4.145
364.194,89.5308,72062.9,0.0142,-4.155
364.346,88.7748,72167.8,0.0142,-4.165
364.49,88.0006,72268.0,0.0142,-4.175
364.628,87.2083,72363.4,0.0142,-4.185
364.759,86.3984,72454.1,0.0142,-4.195
364.883,85.5713,72540.3,0.0142,-4.205
365.001,84.7279,72622.1,0.0142,-4.215
365.113,83.8692,72699.8,0.0142,-4.225
365.219,82.9961,72773.6,0.0142,-4.235
365.32,82.1099,72843.9,0.0142,-4.245
365.416,81.2115,72910.8,0.0142,-4.255
365.508,80.302,72974.7,0.0142,-4.265
365.595,79.3823,73035.9,0.0142,-4.275
365.679,78.4534,73094.4,0.0142,-4.285
365.759,77.5159,73150.6,0.0142,-4.295
365.836,76.5706,73204.6,0.0142,-4.305
365.911,75.6181,73256.5,0.0142,-4.315
365.982,74.6589,73306.6,0.0142,-4.325
366.051,73.6937,73354.9,0.0142,-4.335
366.118,72.7228,73401.5,0.0142,-4.345
366.182,71.7468,73446.7,0.0142,-4.355
366.244,70.766,73490.5,0.0142,-4.365
366.305,69.7808,73532.9,0.0142,-4.375
366.363,68.7915,73574.1,0.0142,-4.385
366.42,67.7985,73614.2,0.0142,-4.395
366.476,66.802,73653.2,0.0142,-4.405
366.53,65.8024,73691.3,0.0142,-4.415
366.583,64.7998,73728.3,0.0142,-4.425
366.634,63.7945,73764.5,0.0142,-4.435
366.684,62.7867,73799.9,0.0142,-4.445
366.733,61.7766,73834.5,0.0142,-4.455
366.781,60.7644,73868.4,0.0142,-4.465
366.828,59.7501,73901.6,0.0142,-4.475
366.875,58.734,73934.1,0.0142,-4.485
366.92,57.7163,73966.0,0.0142,-4.495
366.964,56.6969,73997.3,0.0142,-4.505
367.008,55.6761,74028.1,0.0142,-4.515
367.051,54.6539,74058.3,0.0142,-4.525
367.093,53.6306,74088.1,0.0142,-4.535
367.134,52.606,74117.3,0.0142,-4.545
367.175,51.5804,74146.1,0.0142,-4.555
367.215,50.5538,74174.5,0.0142,-4.565
367.254,49.5263,74202.4,0.0142,-4.575
367.293,48.4979,74229.9,0.0142,-4.585
367.332,47.4688,74257.1,0.0142,-4.595
367.37,46.439,74283.9,0.0142,-4.605
367.407,45.4085,74310.3,0.0142,-4.615
367.444,44.3774,74336.3,0.0142,-4.625
367.48,43.3457,74362.1,0.0142,-4.635
367.516,42.3136,74387.5,0.0142,-4.645
367.551,41.281,74412.6,0.0142,-4.655
367.586,40.248,74437.3,0.0142,-4.665
367.621,39.2146,74461.8,0.0142,-4.675
367.655,38.1808,74486.1,0.0142,-4.685
367.689,37.1468,74510.0,0.0142,-4.695
367.722,36.1125,74533.6,0.0142,-4.705
367.755,35.078,74557.0,0.0142,-4.715
367.788,34.0432,74580.2,0.0142,-4.725
367.82,33.0083,74603.1,0.0142,-4.735
367.852,31.9732,74625.7,0.0142,-4.745
367.884,30.9381,74648.1,0.0142,-4.755
367.915,29.9028,74670.3,0.0142,-4.765
367.946,28.8674,74692.2,0.0142,-4.775
367.976,27.8321,74713.9,0.0142,-4.785
368.007,26.7966,74735.4,0.0142,-4.795
368.037,25.7612,74756.6,0.0142,-4.805
368.066,24.7259,74777.7,0.0142,-4.815
368.096,23.6906,74798.5,0.0142,-4.825
368.125,22.6553,74819.1,0.0142,-4.835
368.153,21.6201,74839.6,0.0142,-4.845
368.182,20.5851,74859.8,0.0142,-4.855
